filename,width,height,class,xmin,ymin,xmax,ymax
VID_20180103_191611_0010 0730.jpg,1920,1080,ball,635,953,668,985
VID_20180103_191611_0010 0731.jpg,1920,1080,ball,636,957,673,986
VID_20180103_191611_0010 0732.jpg,1920,1080,ball,648,951,682,989
VID_20180103_191611_0010 0733.jpg,1920,1080,ball,653,958,689,987
VID_20180103_191611_0010 0734.jpg,1920,1080,ball,662,955,703,989
VID_20180103_191611_0010 0735.jpg,1920,1080,ball,678,950,710,985
VID_20180103_191611_0010 0736.jpg,1920,1080,ball,685,950,719,984
VID_20180103_191611_0010 0737.jpg,1920,1080,ball,691,955,726,982
VID_20180103_191611_0010 0738.jpg,1920,1080,ball,702,954,735,982
VID_20180103_191611_0010 0740.jpg,1920,1080,ball,718,952,754,984
VID_20180103_191611_0010 0741.jpg,1920,1080,ball,726,951,758,983
VID_20180103_191611_0010 0742.jpg,1920,1080,ball,731,950,759,982
VID_20180103_191611_0010 0744.jpg,1920,1080,ball,749,948,783,978
VID_20180103_191611_0010 0745.jpg,1920,1080,ball,751,955,784,979
VID_20180103_191611_0010 0747.jpg,1920,1080,ball,749,955,778,978
VID_20180103_191611_0010 0749.jpg,1920,1080,ball,752,953,789,983
VID_20180103_191611_0010 0750.jpg,1920,1080,ball,762,955,786,974
VID_20180103_191611_0010 0752.jpg,1920,1080,ball,760,951,784,973
VID_20180103_191611_0010 0753.jpg,1920,1080,ball,761,952,785,978
VID_20180103_191611_0010 0754.jpg,1920,1080,ball,759,956,784,981
VID_20180103_191611_0010 0757.jpg,1920,1080,ball,759,954,785,976
VID_20180103_191611_0010 0758.jpg,1920,1080,ball,765,958,785,973
VID_20180103_191611_0010 0759.jpg,1920,1080,ball,766,953,792,978
VID_20180103_191611_0010 0761.jpg,1920,1080,ball,767,955,787,974
VID_20180103_191611_0010 0446.jpg,1920,1080,ball,857,1027,891,1064
VID_20180103_191611_0010 0447.jpg,1920,1080,ball,856,1040,896,1076
VID_20180103_191611_0010 0448.jpg,1920,1080,ball,866,1053,903,1080
VID_20180103_191611_0010 0549.jpg,1920,1080,ball,872,1051,900,1080
VID_20180103_191611_0010 0550.jpg,1920,1080,ball,851,1043,894,1080
VID_20180103_191611_0010 0551.jpg,1920,1080,ball,845,1041,885,1077
VID_20180103_191611_0010 0552.jpg,1920,1080,ball,832,1038,878,1073
VID_20180103_191611_0010 0553.jpg,1920,1080,ball,826,1030,869,1067
VID_20180103_191611_0010 0554.jpg,1920,1080,ball,818,1028,856,1062
VID_20180103_191611_0010 0555.jpg,1920,1080,ball,811,1022,850,1056
VID_20180103_191611_0010 0557.jpg,1920,1080,ball,795,1007,830,1050
VID_20180103_191611_0010 0559.jpg,1920,1080,ball,779,1001,814,1045
VID_20180103_191611_0010 0560.jpg,1920,1080,ball,776,999,806,1029
VID_20180103_191611_0010 0562.jpg,1920,1080,ball,777,1002,809,1034
VID_20180103_191611_0010 0563.jpg,1920,1080,ball,780,998,813,1033
VID_20180103_191611_0010 0564.jpg,1920,1080,ball,784,1001,825,1036
VID_20180103_191611_0010 0565.jpg,1920,1080,ball,790,1003,830,1041
VID_20180103_191611_0010 0567.jpg,1920,1080,ball,811,1012,847,1050
VID_20180103_191611_0010 0568.jpg,1920,1080,ball,820,1015,857,1056
VID_20180103_191611_0010 0569.jpg,1920,1080,ball,827,1021,866,1060
VID_20180103_191611_0010 0570.jpg,1920,1080,ball,837,1022,875,1064
VID_20180103_191611_0010 0571.jpg,1920,1080,ball,847,1033,880,1063
VID_20180103_191611_0010 0572.jpg,1920,1080,ball,855,1035,892,1070
VID_20180103_191611_0010 0573.jpg,1920,1080,ball,865,1038,901,1076
VID_20180103_191611_0010 0574.jpg,1920,1080,ball,874,1043,906,1071
VID_20180103_191611_0010 0575.jpg,1920,1080,ball,879,1047,919,1078
VID_20180103_191611_0010 0576.jpg,1920,1080,ball,888,1048,926,1079
VID_20180103_191611_0010 0577.jpg,1920,1080,ball,898,1057,935,1080
VID_20180103_191611_0010 0592.jpg,1920,1080,ball,899,1056,920,1072
VID_20180103_191611_0010 0593.jpg,1920,1080,ball,883,1046,920,1080
VID_20180103_191611_0010 0595.jpg,1920,1080,ball,870,1040,899,1069
VID_20180103_191611_0010 0596.jpg,1920,1080,ball,859,1038,894,1067
VID_20180103_191611_0010 0597.jpg,1920,1080,ball,852,1031,888,1069
VID_20180103_191611_0010 0598.jpg,1920,1080,ball,845,1026,884,1065
VID_20180103_191611_0010 0600.jpg,1920,1080,ball,832,1019,869,1058
VID_20180103_191611_0010 0601.jpg,1920,1080,ball,825,1015,863,1056
VID_20180103_191611_0010 0602.jpg,1920,1080,ball,816,1010,853,1052
VID_20180103_191611_0010 0604.jpg,1920,1080,ball,799,1003,839,1037
VID_20180103_191611_0010 0605.jpg,1920,1080,ball,801,1002,833,1033
VID_20180103_191611_0010 0607.jpg,1920,1080,ball,801,1004,833,1029
VID_20180103_191611_0010 0608.jpg,1920,1080,ball,802,1000,834,1031
VID_20180103_191611_0010 0609.jpg,1920,1080,ball,798,998,836,1030
VID_20180103_191611_0010 0610.jpg,1920,1080,ball,802,1001,834,1032
VID_20180103_191611_0010 0611.jpg,1920,1080,ball,804,997,835,1029
VID_20180103_191611_0010 0612.jpg,1920,1080,ball,803,1003,836,1033
VID_20180103_191611_0010 0613.jpg,1920,1080,ball,802,1001,835,1034
VID_20180103_191611_0010 0615.jpg,1920,1080,ball,804,1001,843,1037
VID_20180103_191611_0010 0616.jpg,1920,1080,ball,807,1003,840,1037
VID_20180103_191611_0010 0617.jpg,1920,1080,ball,804,1001,839,1038
VID_20180103_191611_0010 0618.jpg,1920,1080,ball,807,999,839,1035
VID_20180103_191611_0010 0620.jpg,1920,1080,ball,813,1004,843,1031
VID_20180103_191611_0010 0621.jpg,1920,1080,ball,814,1001,846,1034
VID_20180103_191611_0010 0622.jpg,1920,1080,ball,812,1002,846,1033
VID_20180103_191611_0010 0623.jpg,1920,1080,ball,811,1004,848,1037
VID_20180103_191611_0010 0624.jpg,1920,1080,ball,817,1005,852,1036
VID_20180103_191611_0010 0625.jpg,1920,1080,ball,818,1004,856,1038
VID_20180103_191611_0010 0626.jpg,1920,1080,ball,824,1005,862,1047
VID_20180103_191611_0010 0627.jpg,1920,1080,ball,821,1004,864,1046
VID_20180103_191611_0010 0628.jpg,1920,1080,ball,829,1006,868,1045
VID_20180103_191611_0010 0629.jpg,1920,1080,ball,834,1011,869,1045
VID_20180103_191611_0010 0630.jpg,1920,1080,ball,835,1011,872,1045
VID_20180103_191611_0010 0631.jpg,1920,1080,ball,841,971,864,1045
VID_20180103_191611_0010 0633.jpg,1920,1080,ball,807,927,837,960
VID_20180103_191611_0010 0634.jpg,1920,1080,ball,785,945,815,972
VID_20180103_191611_0010 0635.jpg,1920,1080,ball,776,951,812,984
VID_20180103_191611_0010 0636.jpg,1920,1080,ball,765,955,792,987
VID_20180103_191611_0010 0638.jpg,1920,1080,ball,727,953,776,993
VID_20180103_191611_0010 0639.jpg,1920,1080,ball,715,947,760,989
VID_20180103_191611_0010 0640.jpg,1920,1080,ball,707,950,742,983
VID_20180103_191611_0010 0641.jpg,1920,1080,ball,688,953,729,987
VID_20180103_191611_0010 0642.jpg,1920,1080,ball,676,955,718,987
VID_20180103_191611_0010 0644.jpg,1920,1080,ball,651,956,693,989
VID_20180103_191611_0010 0645.jpg,1920,1080,ball,635,953,683,993
VID_20180103_191611_0010 0646.jpg,1920,1080,ball,625,956,665,992
VID_20180103_191611_0010 0647.jpg,1920,1080,ball,619,961,661,993
VID_20180103_191611_0010 0649.jpg,1920,1080,ball,619,963,661,994
VID_20180103_191611_0010 0650.jpg,1920,1080,ball,620,964,664,995
VID_20180103_191611_0010 0651.jpg,1920,1080,ball,631,965,660,993
VID_20180103_191611_0010 0652.jpg,1920,1080,ball,631,962,662,995
VID_20180103_191611_0010 0653.jpg,1920,1080,ball,629,965,664,998
VID_20180103_191611_0010 0654.jpg,1920,1080,ball,634,962,665,997
VID_20180103_191611_0010 0655.jpg,1920,1080,ball,638,964,668,995
VID_20180103_191611_0010 0656.jpg,1920,1080,ball,634,965,667,995
VID_20180103_191611_0010 0658.jpg,1920,1080,ball,637,968,671,995
VID_20180103_191611_0010 0659.jpg,1920,1080,ball,639,971,672,1003
VID_20180103_191611_0010 0339.jpg,1920,1080,ball,700,477,732,509
VID_20180103_191611_0010 0340.jpg,1920,1080,ball,694,474,727,508
VID_20180103_191611_0010 0342.jpg,1920,1080,ball,692,476,729,506
VID_20180103_191611_0010 0343.jpg,1920,1080,ball,696,475,724,502
VID_20180103_191611_0010 0344.jpg,1920,1080,ball,692,474,724,505
VID_20180103_191611_0010 0345.jpg,1920,1080,ball,689,474,727,499
VID_20180103_191611_0010 0346.jpg,1920,1080,ball,692,475,725,509
VID_20180103_191611_0010 0347.jpg,1920,1080,ball,696,478,725,504
VID_20180103_191611_0010 0348.jpg,1920,1080,ball,694,477,727,505
VID_20180103_191611_0010 0349.jpg,1920,1080,ball,694,477,725,507
VID_20180103_191611_0010 0352.jpg,1920,1080,ball,697,478,726,505
VID_20180103_191611_0010 0355.jpg,1920,1080,ball,691,477,725,505
VID_20180103_191611_0010 0356.jpg,1920,1080,ball,689,474,730,507
VID_20180103_191611_0010 0357.jpg,1920,1080,ball,692,478,725,502
VID_20180103_191611_0010 0358.jpg,1920,1080,ball,697,474,723,505
VID_20180103_191611_0010 0360.jpg,1920,1080,ball,696,477,724,505
VID_20180103_191611_0010 0361.jpg,1920,1080,ball,691,475,722,508
VID_20180103_191611_0010 0362.jpg,1920,1080,ball,688,477,721,504
VID_20180103_191611_0010 0363.jpg,1920,1080,ball,690,475,719,503
VID_20180103_191611_0010 0365.jpg,1920,1080,ball,681,475,711,507
VID_20180103_191611_0010 0366.jpg,1920,1080,ball,675,477,708,508
VID_20180103_191611_0010 0367.jpg,1920,1080,ball,670,478,706,505
VID_20180103_191611_0010 0368.jpg,1920,1080,ball,671,481,696,504
VID_20180103_191611_0010 0369.jpg,1920,1080,ball,669,480,693,506
VID_20180103_191611_0010 0371.jpg,1920,1080,ball,674,480,695,505
VID_20180103_191611_0010 0373.jpg,1920,1080,ball,669,485,693,504
VID_20180103_191611_0010 0374.jpg,1920,1080,ball,670,479,695,508
VID_20180103_191611_0010 0375.jpg,1920,1080,ball,665,481,696,505
VID_20180103_191611_0010 0376.jpg,1920,1080,ball,668,479,695,512
VID_20180103_191611_0010 0377.jpg,1920,1080,ball,657,475,695,513
VID_20180103_191611_0010 0378.jpg,1920,1080,ball,667,478,695,508
VID_20180103_191611_0010 0379.jpg,1920,1080,ball,666,473,697,511
VID_20180103_191611_0010 0380.jpg,1920,1080,ball,669,479,696,510
VID_20180103_191611_0010 0381.jpg,1920,1080,ball,664,482,696,516
VID_20180103_191611_0010 0382.jpg,1920,1080,ball,667,480,696,508
VID_20180103_191611_0010 0383.jpg,1920,1080,ball,667,481,694,510
VID_20180103_191611_0010 0384.jpg,1920,1080,ball,669,479,699,506
VID_20180103_191611_0010 0385.jpg,1920,1080,ball,664,480,696,509
VID_20180103_191611_0010 0387.jpg,1920,1080,ball,665,478,696,510
VID_20180103_191611_0010 0388.jpg,1920,1080,ball,663,478,693,513
VID_20180103_191611_0010 0389.jpg,1920,1080,ball,667,479,694,507
VID_20180103_191611_0010 0391.jpg,1920,1080,ball,670,478,701,512
VID_20180103_191611_0010 0392.jpg,1920,1080,ball,670,479,698,508
VID_20180103_191611_0010 0394.jpg,1920,1080,ball,662,480,694,510
VID_20180103_191611_0010 0395.jpg,1920,1080,ball,666,480,696,508
VID_20180103_191611_0010 0397.jpg,1920,1080,ball,662,478,697,512
VID_20180103_191611_0010 0399.jpg,1920,1080,ball,665,478,692,507
VID_20180103_191611_0010 0400.jpg,1920,1080,ball,668,483,697,513
VID_20180103_191611_0010 0401.jpg,1920,1080,ball,663,479,696,510
VID_20180103_191611_0010 0402.jpg,1920,1080,ball,663,478,693,510
VID_20180103_191611_0010 0403.jpg,1920,1080,ball,672,478,696,514
VID_20180103_191611_0010 0404.jpg,1920,1080,ball,665,480,695,509
VID_20180103_191611_0010 0405.jpg,1920,1080,ball,662,481,693,512
VID_20180103_191611_0010 0406.jpg,1920,1080,ball,665,478,694,510
VID_20180103_191611_0010 0407.jpg,1920,1080,ball,656,474,695,513
VID_20180103_191611_0010 0408.jpg,1920,1080,ball,661,478,693,513
VID_20180103_191611_0010 0409.jpg,1920,1080,ball,656,479,697,511
VID_20180103_191611_0010 0410.jpg,1920,1080,ball,664,479,694,512
VID_20180103_191611_0010 0411.jpg,1920,1080,ball,662,475,696,513
VID_20180103_191611_0010 0412.jpg,1920,1080,ball,660,479,696,511
VID_20180103_191611_0010 0413.jpg,1920,1080,ball,661,478,695,508
VID_20180103_191611_0010 0414.jpg,1920,1080,ball,661,480,698,510
VID_20180103_191611_0010 0416.jpg,1920,1080,ball,659,479,700,512
VID_20180103_191611_0010 0417.jpg,1920,1080,ball,674,478,715,510
VID_20180103_191611_0010 0418.jpg,1920,1080,ball,686,479,722,509
VID_20180103_191611_0010 0419.jpg,1920,1080,ball,694,482,734,515
VID_20180103_191611_0010 0420.jpg,1920,1080,ball,708,486,747,514
VID_20180103_191611_0010 0421.jpg,1920,1080,ball,705,498,749,579
VID_20180103_191611_0010 0425.jpg,1920,1080,ball,698,961,725,1075
VID_20180103_191611_0010 0430.jpg,1920,1080,ball,727,1015,760,1080
VID_20180103_191611_0010 0431.jpg,1920,1080,ball,743,966,777,1034
VID_20180103_191611_0010 0433.jpg,1920,1080,ball,775,854,811,921
VID_20180103_191611_0010 0434.jpg,1920,1080,ball,787,844,824,900
VID_20180103_191611_0010 0435.jpg,1920,1080,ball,789,879,825,929
VID_20180103_191611_0010 0436.jpg,1920,1080,ball,794,908,832,950
VID_20180103_191611_0010 0437.jpg,1920,1080,ball,804,922,829,960
VID_20180103_191611_0010 0438.jpg,1920,1080,ball,810,936,838,970
VID_20180103_191611_0010 0439.jpg,1920,1080,ball,814,953,841,992
VID_20180103_191611_0010 0440.jpg,1920,1080,ball,822,967,850,1000
VID_20180103_191611_0010 0441.jpg,1920,1080,ball,825,976,859,1013
VID_20180103_191611_0010 0442.jpg,1920,1080,ball,832,981,866,1017
VID_20180103_191611_0010 0444.jpg,1920,1080,ball,846,1007,881,1043
VID_20180103_191611_0010 0237.jpg,1920,1080,ball,574,699,610,729
VID_20180103_191611_0010 0238.jpg,1920,1080,ball,574,699,607,728
VID_20180103_191611_0010 0239.jpg,1920,1080,ball,580,694,608,726
VID_20180103_191611_0010 0240.jpg,1920,1080,ball,580,696,612,723
VID_20180103_191611_0010 0241.jpg,1920,1080,ball,586,698,607,718
VID_20180103_191611_0010 0242.jpg,1920,1080,ball,602,698,621,719
VID_20180103_191611_0010 0243.jpg,1920,1080,ball,599,695,625,726
VID_20180103_191611_0010 0245.jpg,1920,1080,ball,613,698,636,724
VID_20180103_191611_0010 0246.jpg,1920,1080,ball,603,698,637,726
VID_20180103_191611_0010 0247.jpg,1920,1080,ball,609,694,635,717
VID_20180103_191611_0010 0248.jpg,1920,1080,ball,611,694,640,717
VID_20180103_191611_0010 0249.jpg,1920,1080,ball,614,696,645,718
VID_20180103_191611_0010 0250.jpg,1920,1080,ball,623,692,643,725
VID_20180103_191611_0010 0252.jpg,1920,1080,ball,641,700,662,724
VID_20180103_191611_0010 0253.jpg,1920,1080,ball,640,697,663,723
VID_20180103_191611_0010 0255.jpg,1920,1080,ball,654,701,669,723
VID_20180103_191611_0010 0256.jpg,1920,1080,ball,655,699,675,721
VID_20180103_191611_0010 0257.jpg,1920,1080,ball,645,710,674,743
VID_20180103_191611_0010 0259.jpg,1920,1080,ball,629,745,664,786
VID_20180103_191611_0010 0260.jpg,1920,1080,ball,623,766,658,803
VID_20180103_191611_0010 0261.jpg,1920,1080,ball,614,785,654,822
VID_20180103_191611_0010 0262.jpg,1920,1080,ball,613,800,650,840
VID_20180103_191611_0010 0263.jpg,1920,1080,ball,604,802,639,846
VID_20180103_191611_0010 0264.jpg,1920,1080,ball,598,778,637,824
VID_20180103_191611_0010 0265.jpg,1920,1080,ball,598,747,633,796
VID_20180103_191611_0010 0266.jpg,1920,1080,ball,591,725,626,764
VID_20180103_191611_0010 0268.jpg,1920,1080,ball,579,676,611,708
VID_20180103_191611_0010 0270.jpg,1920,1080,ball,567,649,601,682
VID_20180103_191611_0010 0271.jpg,1920,1080,ball,576,645,607,674
VID_20180103_191611_0010 0272.jpg,1920,1080,ball,582,633,612,670
VID_20180103_191611_0010 0273.jpg,1920,1080,ball,582,627,621,658
VID_20180103_191611_0010 0274.jpg,1920,1080,ball,585,614,618,650
VID_20180103_191611_0010 0275.jpg,1920,1080,ball,592,611,625,645
VID_20180103_191611_0010 0277.jpg,1920,1080,ball,595,609,628,638
VID_20180103_191611_0010 0279.jpg,1920,1080,ball,597,611,631,640
VID_20180103_191611_0010 0280.jpg,1920,1080,ball,592,618,630,643
VID_20180103_191611_0010 0281.jpg,1920,1080,ball,590,614,629,641
VID_20180103_191611_0010 0282.jpg,1920,1080,ball,596,607,636,646
VID_20180103_191611_0010 0283.jpg,1920,1080,ball,601,615,634,643
VID_20180103_191611_0010 0284.jpg,1920,1080,ball,591,616,636,641
VID_20180103_191611_0010 0286.jpg,1920,1080,ball,604,615,639,647
VID_20180103_191611_0010 0287.jpg,1920,1080,ball,596,609,635,644
VID_20180103_191611_0010 0289.jpg,1920,1080,ball,605,619,637,638
VID_20180103_191611_0010 0290.jpg,1920,1080,ball,607,613,642,645
VID_20180103_191611_0010 0291.jpg,1920,1080,ball,604,614,640,636
VID_20180103_191611_0010 0292.jpg,1920,1080,ball,601,612,646,642
VID_20180103_191611_0010 0293.jpg,1920,1080,ball,600,613,643,638
VID_20180103_191611_0010 0294.jpg,1920,1080,ball,608,620,641,640
VID_20180103_191611_0010 0295.jpg,1920,1080,ball,602,620,649,636
VID_20180103_191611_0010 0296.jpg,1920,1080,ball,610,610,648,642
VID_20180103_191611_0010 0297.jpg,1920,1080,ball,605,610,649,651
VID_20180103_191611_0010 0302.jpg,1920,1080,ball,607,610,651,645
VID_20180103_191611_0010 0303.jpg,1920,1080,ball,620,615,650,644
VID_20180103_191611_0010 0304.jpg,1920,1080,ball,612,611,651,641
VID_20180103_191611_0010 0306.jpg,1920,1080,ball,617,617,653,647
VID_20180103_191611_0010 0307.jpg,1920,1080,ball,615,616,656,644
VID_20180103_191611_0010 0308.jpg,1920,1080,ball,620,617,655,643
VID_20180103_191611_0010 0309.jpg,1920,1080,ball,625,613,662,647
VID_20180103_191611_0010 0310.jpg,1920,1080,ball,633,616,663,642
VID_20180103_191611_0010 0312.jpg,1920,1080,ball,642,612,680,645
VID_20180103_191611_0010 0315.jpg,1920,1080,ball,664,601,698,634
VID_20180103_191611_0010 0316.jpg,1920,1080,ball,667,556,700,607
VID_20180103_191611_0010 0317.jpg,1920,1080,ball,673,513,709,574
VID_20180103_191611_0010 0318.jpg,1920,1080,ball,680,487,711,521
VID_20180103_191611_0010 0319.jpg,1920,1080,ball,681,483,711,519
VID_20180103_191611_0010 0320.jpg,1920,1080,ball,683,477,715,512
VID_20180103_191611_0010 0321.jpg,1920,1080,ball,686,482,721,511
VID_20180103_191611_0010 0322.jpg,1920,1080,ball,682,478,718,513
VID_20180103_191611_0010 0325.jpg,1920,1080,ball,694,476,723,510
VID_20180103_191611_0010 0326.jpg,1920,1080,ball,697,481,729,508
VID_20180103_191611_0010 0328.jpg,1920,1080,ball,695,472,730,500
VID_20180103_191611_0010 0329.jpg,1920,1080,ball,702,479,727,502
VID_20180103_191611_0010 0330.jpg,1920,1080,ball,701,477,733,509
VID_20180103_191611_0010 0331.jpg,1920,1080,ball,703,473,735,503
VID_20180103_191611_0010 0332.jpg,1920,1080,ball,707,476,733,508
VID_20180103_191611_0010 0333.jpg,1920,1080,ball,703,476,732,506
VID_20180103_191611_0010 0334.jpg,1920,1080,ball,704,466,733,500
VID_20180103_191611_0010 0335.jpg,1920,1080,ball,705,474,732,502
VID_20180103_191611_0010 0336.jpg,1920,1080,ball,701,472,730,500
VID_20180103_191611_0010 0337.jpg,1920,1080,ball,705,474,730,509
VID_20180103_191611_0010 0338.jpg,1920,1080,ball,695,471,729,504
VID_20180103_191611_0010 0135.jpg,1920,1080,ball,621,740,657,766
VID_20180103_191611_0010 0136.jpg,1920,1080,ball,614,736,651,767
VID_20180103_191611_0010 0137.jpg,1920,1080,ball,612,734,653,769
VID_20180103_191611_0010 0138.jpg,1920,1080,ball,616,739,652,770
VID_20180103_191611_0010 0139.jpg,1920,1080,ball,620,739,655,766
VID_20180103_191611_0010 0140.jpg,1920,1080,ball,614,737,649,765
VID_20180103_191611_0010 0143.jpg,1920,1080,ball,614,727,646,760
VID_20180103_191611_0010 0144.jpg,1920,1080,ball,614,727,646,754
VID_20180103_191611_0010 0145.jpg,1920,1080,ball,614,723,642,752
VID_20180103_191611_0010 0146.jpg,1920,1080,ball,610,722,645,752
VID_20180103_191611_0010 0147.jpg,1920,1080,ball,609,724,642,750
VID_20180103_191611_0010 0148.jpg,1920,1080,ball,610,721,648,745
VID_20180103_191611_0010 0150.jpg,1920,1080,ball,605,710,640,747
VID_20180103_191611_0010 0151.jpg,1920,1080,ball,607,704,640,740
VID_20180103_191611_0010 0152.jpg,1920,1080,ball,602,701,637,736
VID_20180103_191611_0010 0153.jpg,1920,1080,ball,603,696,637,731
VID_20180103_191611_0010 0154.jpg,1920,1080,ball,599,697,634,725
VID_20180103_191611_0010 0155.jpg,1920,1080,ball,601,695,635,728
VID_20180103_191611_0010 0156.jpg,1920,1080,ball,604,692,635,723
VID_20180103_191611_0010 0157.jpg,1920,1080,ball,596,687,635,725
VID_20180103_191611_0010 0158.jpg,1920,1080,ball,600,685,633,724
VID_20180103_191611_0010 0159.jpg,1920,1080,ball,592,683,634,721
VID_20180103_191611_0010 0160.jpg,1920,1080,ball,595,682,632,715
VID_20180103_191611_0010 0161.jpg,1920,1080,ball,590,676,629,710
VID_20180103_191611_0010 0162.jpg,1920,1080,ball,592,675,628,714
VID_20180103_191611_0010 0163.jpg,1920,1080,ball,590,681,628,715
VID_20180103_191611_0010 0164.jpg,1920,1080,ball,591,683,632,710
VID_20180103_191611_0010 0165.jpg,1920,1080,ball,590,678,628,714
VID_20180103_191611_0010 0166.jpg,1920,1080,ball,598,681,637,714
VID_20180103_191611_0010 0167.jpg,1920,1080,ball,603,682,640,714
VID_20180103_191611_0010 0168.jpg,1920,1080,ball,606,680,639,708
VID_20180103_191611_0010 0170.jpg,1920,1080,ball,617,679,657,707
VID_20180103_191611_0010 0171.jpg,1920,1080,ball,624,681,661,715
VID_20180103_191611_0010 0172.jpg,1920,1080,ball,625,673,664,713
VID_20180103_191611_0010 0173.jpg,1920,1080,ball,637,679,671,709
VID_20180103_191611_0010 0175.jpg,1920,1080,ball,646,681,679,711
VID_20180103_191611_0010 0176.jpg,1920,1080,ball,650,685,687,712
VID_20180103_191611_0010 0179.jpg,1920,1080,ball,664,685,696,716
VID_20180103_191611_0010 0180.jpg,1920,1080,ball,670,684,710,719
VID_20180103_191611_0010 0182.jpg,1920,1080,ball,683,686,721,715
VID_20180103_191611_0010 0184.jpg,1920,1080,ball,690,687,725,718
VID_20180103_191611_0010 0185.jpg,1920,1080,ball,696,686,729,712
VID_20180103_191611_0010 0186.jpg,1920,1080,ball,700,687,733,716
VID_20180103_191611_0010 0187.jpg,1920,1080,ball,707,688,737,718
VID_20180103_191611_0010 0190.jpg,1920,1080,ball,713,685,746,717
VID_20180103_191611_0010 0191.jpg,1920,1080,ball,711,691,746,714
VID_20180103_191611_0010 0192.jpg,1920,1080,ball,708,686,747,716
VID_20180103_191611_0010 0193.jpg,1920,1080,ball,709,686,744,719
VID_20180103_191611_0010 0194.jpg,1920,1080,ball,707,688,741,716
VID_20180103_191611_0010 0195.jpg,1920,1080,ball,702,687,740,716
VID_20180103_191611_0010 0196.jpg,1920,1080,ball,706,689,739,719
VID_20180103_191611_0010 0197.jpg,1920,1080,ball,710,689,740,719
VID_20180103_191611_0010 0199.jpg,1920,1080,ball,711,690,745,713
VID_20180103_191611_0010 0200.jpg,1920,1080,ball,710,687,746,714
VID_20180103_191611_0010 0202.jpg,1920,1080,ball,712,682,741,719
VID_20180103_191611_0010 0203.jpg,1920,1080,ball,705,686,738,718
VID_20180103_191611_0010 0204.jpg,1920,1080,ball,699,685,734,718
VID_20180103_191611_0010 0205.jpg,1920,1080,ball,696,688,737,717
VID_20180103_191611_0010 0206.jpg,1920,1080,ball,700,688,736,719
VID_20180103_191611_0010 0207.jpg,1920,1080,ball,709,684,739,719
VID_20180103_191611_0010 0208.jpg,1920,1080,ball,704,685,742,714
VID_20180103_191611_0010 0209.jpg,1920,1080,ball,709,685,748,721
VID_20180103_191611_0010 0210.jpg,1920,1080,ball,713,686,745,716
VID_20180103_191611_0010 0211.jpg,1920,1080,ball,715,686,750,719
VID_20180103_191611_0010 0213.jpg,1920,1080,ball,708,687,746,717
VID_20180103_191611_0010 0214.jpg,1920,1080,ball,707,686,739,721
VID_20180103_191611_0010 0215.jpg,1920,1080,ball,689,686,734,720
VID_20180103_191611_0010 0216.jpg,1920,1080,ball,690,684,722,720
VID_20180103_191611_0010 0218.jpg,1920,1080,ball,677,688,710,719
VID_20180103_191611_0010 0219.jpg,1920,1080,ball,670,686,704,724
VID_20180103_191611_0010 0220.jpg,1920,1080,ball,661,695,697,721
VID_20180103_191611_0010 0221.jpg,1920,1080,ball,656,691,682,721
VID_20180103_191611_0010 0222.jpg,1920,1080,ball,646,692,682,724
VID_20180103_191611_0010 0223.jpg,1920,1080,ball,637,694,673,723
VID_20180103_191611_0010 0224.jpg,1920,1080,ball,633,689,666,722
VID_20180103_191611_0010 0225.jpg,1920,1080,ball,635,690,658,724
VID_20180103_191611_0010 0226.jpg,1920,1080,ball,623,692,656,721
VID_20180103_191611_0010 0228.jpg,1920,1080,ball,613,695,640,722
VID_20180103_191611_0010 0229.jpg,1920,1080,ball,604,695,634,724
VID_20180103_191611_0010 0230.jpg,1920,1080,ball,597,697,623,720
VID_20180103_191611_0010 0231.jpg,1920,1080,ball,598,698,616,720
VID_20180103_191611_0010 0233.jpg,1920,1080,ball,574,694,599,724
VID_20180103_191611_0010 0234.jpg,1920,1080,ball,564,692,593,724
VID_20180103_191611_0010 0235.jpg,1920,1080,ball,566,700,596,726
VID_20180103_191611_0010 0236.jpg,1920,1080,ball,567,698,602,732
VID_20180103_191611_0010 0033.jpg,1920,1080,ball,776,689,811,712
VID_20180103_191611_0010 0034.jpg,1920,1080,ball,779,683,810,712
VID_20180103_191611_0010 0035.jpg,1920,1080,ball,780,683,809,717
VID_20180103_191611_0010 0037.jpg,1920,1080,ball,781,690,809,720
VID_20180103_191611_0010 0038.jpg,1920,1080,ball,784,686,809,718
VID_20180103_191611_0010 0039.jpg,1920,1080,ball,778,685,809,719
VID_20180103_191611_0010 0040.jpg,1920,1080,ball,785,687,815,716
VID_20180103_191611_0010 0041.jpg,1920,1080,ball,786,692,818,721
VID_20180103_191611_0010 0042.jpg,1920,1080,ball,788,688,819,715
VID_20180103_191611_0010 0043.jpg,1920,1080,ball,786,688,822,717
VID_20180103_191611_0010 0045.jpg,1920,1080,ball,787,685,820,716
VID_20180103_191611_0010 0046.jpg,1920,1080,ball,786,689,818,717
VID_20180103_191611_0010 0047.jpg,1920,1080,ball,783,692,815,715
VID_20180103_191611_0010 0048.jpg,1920,1080,ball,780,688,812,718
VID_20180103_191611_0010 0049.jpg,1920,1080,ball,776,687,806,718
VID_20180103_191611_0010 0051.jpg,1920,1080,ball,765,686,798,722
VID_20180103_191611_0010 0052.jpg,1920,1080,ball,767,688,793,720
